ano,id_municipio,sigla_uf,populacao_atendida_agua,populacao_atentida_esgoto,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_atendida_agua_ibge,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto,populacao_urbana_residente_esgoto_ibge,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,quantidade_ligacao_total_agua,quantidade_ligacao_total_esgoto,quantidade_economia_ativa_agua,quantidade_economia_ativa_esgoto,quantidade_ligacao_micromedia_ativa_agua,quantidade_economia_residencial_ativa_agua,quantidade_economia_residencial_ativa_esgoto,quantidade_economia_micromedida_ativa_agua,quantidade_economia_residencial_micromedida_ativa_agua,volume_agua_produzido,volume_agua_tratada_eta,volume_agua_micromedido,volume_agua_consumido,volume_agua_faturado,volume_agua_macromedido,volume_agua_tratada_desinfeccao,volume_agua_bruta_exportado,volume_agua_tratada_importado,volume_agua_tratada_exportado,volume_agua_micromedido_economia_ativa,volume_servico_agua,volume_agua_fluoretada,consumo_eletrico_sistemas_agua,volume_esgoto_coletado,volume_esgoto_tratado,volume_esgoto_faturado,volume_esgoto_bruto_exportado,volume_esgoto_bruto_importado,volume_esgoto_importado,volume_esgoto_bruto_exportado_tratamento_importador,consumo_eletrico_sistemas_esgoto,indice_agua_ligacao,indice_hidrometracao,indice_macromedicao_volume_disponibilizado,indice_macromedicao,indice_perda_faturamento,indice_micromedido_economia,indice_coleta_esgoto,indice_tratamento_esgoto,indice_consumo_agua_faturado,indice_extensao_agua_ligacao,indice_extensao_esgoto_ligacao,indice_consumo_agua_per_capita,indice_atendimento_urbano_agua,indice_atendimento_agua_esgoto,indice_volume_agua_economia,indice_faturamento_agua,indice_participacao_economia_agua,indice_micromedicao_relativo_agua,indice_esgotamento_agua_consumida,indice_atendimento_esgoto_esgoto,indice_perda_distribuicao_agua,indice_perda_linear_agua,indice_perda_ligacao_agua,indice_consumo_agua,indice_consumo_medio_agua,indice_atendimento_total_agua,indice_atendimento_esgoto_agua,indice_fluoretacao_agua,indice_consumo_energia_agua,indice_consumo_energia_esgoto,receita_operacional_direta,receita_operacional_direta_agua,receita_operacional_direta_esgoto,receita_operacional_indireta,receita_operacional_direta_agua_exportada,receita_operacional,receita_operacional_direta_esgoto_importado,arrecadacao_total,credito_areceber,despesa_pessoal,quantidade_empregado,despesa_produto_quimico,despesa_energia,despesa_servico_terceiro,despesa_exploracao,despesas_juros_divida,despesa_total_servico,despesa_ativo,despesa_agua_importada,despesa_fiscal,despesa_fiscal_nao_computada,despesa_exploracao_outro,despesa_servico_outro,despesa_amortizacao_divida,despesas_juros_divida_excecao,despesa_divida_variacao,despesa_divida_total,despesa_esgoto_exportado,despesa_capitalizavel_municipio,despesa_capitalizavel_estado,despesa_capitalizavel_prestador,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2011,2309805,CE,4212.0,3588.0,4761.0,4761.0,4212.0,11646.0,4761.0,3588.0,11646.0,8.0,6.0,1.0,1.0,0.0,0.0,867.0,703.0,931.0,818.0,907.0,745.0,867.0,802.0,628.0,907.0,802.0,123.0,110.0,83.0,83.0,372.0,110.0,12.0,0.0,0.0,0.0,74.0,,0.0,113.0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,5.0,1.04,100.0,67.48,89.43,-202.44,7.7,91.57,100.0,34.6,8.8,7.66,64.2,88.5,75.36,11.4,302.44,89.23,100.0,91.57,75.36,32.52,13.7,127.8,67.48,7.7,36.17,30.81,0.0,0.92,0.07,306677.0,186930.0,119747.0,11720.0,0.0,318397.0,0.0,310723.0,174348.0,0.0,0.0,90234.0,540952.0,218717.0,774010.0,7417.0,842098.0,34413.0,3989.0,-79882.0,26258.0,0.0,0.0,19146.0,6664.0,753.0,26563.0,0.0,0.0,,0.0,43506.0,2219.0,0.0,45725.0,0.0,0.0,45725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2022,2302800,CE,48215.75,15873.0,48215.75,,,74174.0,,,74174.0,188.13,27.8,1.0,1.0,10.0,0.0,17226.0,3495.0,24773.0,4513.0,17250.0,3511.0,10552.0,,3078.0,10552.0,,3062.85,2663.13,609.54,1867.31,2171.92,0.79,384.37,0.0,0.0,0.0,,6.26,0.0,,200.55,200.55,232.61,0.0,0.0,0.0,0.0,,1.0,58.42,19.94,0.03,28.94,5.1,10.74,100.0,10.7,7.0,6.21,88.6,,,15.0,71.06,93.69,32.64,10.74,,38.91,19.45,192.03,61.09,9.2,79.04,21.4,0.0,,,6427182.08,5772929.19,654252.89,1088781.69,0.0,7515963.77,0.0,7510077.87,,3557902.44,74.0,59810.49,1097312.65,2083864.12,6798889.7,0.0,6803074.46,4184.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440.0,0.0,0.0,0.0,0.0,2440.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2313401,CE,48832.75,14232.0,48832.75,,,81506.0,,,81506.0,400.09,70.44,1.0,1.0,17.0,0.0,26594.0,8668.0,33568.0,10501.0,26845.0,8875.0,26589.0,25419.0,8089.0,26840.0,25415.0,10298.85,9991.78,2636.25,9179.21,3589.95,10279.73,303.07,0.0,0.0,6482.85,,36.32,3508.93,,601.4,601.4,861.41,0.0,0.0,0.0,0.0,204.88,1.01,99.99,69.75,99.5,65.02,8.7,22.3,100.0,,11.4,7.25,167.6,,,12.6,34.98,94.35,97.77,22.3,,10.56,8.29,118.9,89.44,8.9,60.61,17.46,34.07,,0.34,20652599.15,16604455.36,4048143.79,554449.5,0.0,21207048.65,0.0,20775147.63,,4189899.92,33.0,767941.39,4965271.43,4212876.27,21024791.23,1821986.37,26073251.13,3121049.95,225445.3,,105047.02,4198992.33,376.56,999346.25,1221964.37,600022.0,2821332.62,0.0,0.0,0.0,0.0,579411.15,6015549.6,2958278.55,5249094.46,4304144.84,0.0,9553239.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2313708,CE,3661.0,2746.0,3978.0,,,6871.0,,,6871.0,25.83,6.2,1.0,1.0,1.0,0.0,1716.0,1157.0,2130.0,1157.0,1721.0,,1714.0,1626.0,,1719.0,1625.0,45.8,0.0,157.73,164.35,227.65,37.9,45.8,0.0,157.44,0.0,150.78,0.81,0.0,257.87,30.94,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,99.82,77.92,18.65,-12.46,8.1,18.83,0.0,11.7,10.8,5.36,131.6,,,10.4,112.46,95.3,95.97,0.0,,18.81,4.81,64.3,81.19,8.4,53.28,39.97,0.0,1.27,,880869.06,880869.06,0.0,52352.01,0.0,933221.07,0.0,918638.65,245671.59,353326.62,2.0,11317.0,224938.88,233239.0,997771.85,71817.18,1215790.74,141283.68,11146.66,110597.25,,53206.44,0.0,0.0,43633.39,28183.79,71817.18,0.0,103440.5,0.0,0.0,61196.62,0.0,0.0,61196.62,0.0,0.0,61196.62,0.0,0.0,0.0,103440.5,0.0,0.0,103440.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2304103,CE,37837.0,20239.0,54213.0,54213.0,37837.0,74982.0,54213.0,20239.0,74982.0,202.06,132.47,1.0,1.0,0.0,0.0,18403.0,9624.0,21978.0,10586.0,18603.0,9674.0,18403.0,17580.0,9403.0,18603.0,17580.0,2637.36,2637.36,1544.22,1544.34,2460.44,2637.36,0.0,0.0,0.0,0.0,1435.86,1.27,2400.36,2152.25,624.5,624.5,991.81,0.0,0.0,0.0,0.0,302.76,1.01,99.99,58.58,100.0,6.66,7.0,40.44,100.0,11.2,8.8,13.06,108.2,69.8,37.33,12.0,93.34,94.27,99.99,40.44,37.33,41.42,15.82,165.02,58.58,7.0,50.46,26.99,91.01,0.82,0.48,10492241.7,7977058.86,2515182.84,313120.14,0.0,10805361.84,0.0,10007099.42,2378288.21,3520094.85,42.0,808529.96,1048150.67,6337473.78,13468908.61,1961360.61,17516432.28,2086163.06,236877.36,1517781.99,0.0,0.0,0.0,32228.83,442014.34,1519346.27,1993589.44,0.0,0.0,0.0,0.0,316257.02,159025.19,8220.72,483502.93,,,483502.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2306702,CE,6718.0,244.0,8604.0,8604.0,6718.0,18147.0,8604.0,244.0,18147.0,44.1,1.19,1.0,1.0,0.0,0.0,3683.0,127.0,5220.0,152.0,3711.0,127.0,3683.0,3514.0,125.0,3711.0,3514.0,581.88,581.88,311.52,314.56,496.7,0.0,0.0,0.0,0.0,0.0,296.4,7.83,0.0,267.77,7.32,7.32,12.99,0.0,0.0,0.0,0.0,2.43,1.01,100.0,54.27,0.0,13.47,7.2,2.33,100.0,11.4,8.5,7.91,130.5,78.1,2.84,13.4,86.53,94.64,99.03,2.33,2.84,45.2,16.12,197.56,54.8,7.2,37.02,1.34,0.0,0.46,0.33,1760794.0,1722235.5,38558.5,40175.32,0.0,1800969.32,0.0,1707624.76,453739.06,423142.08,2.0,117609.67,166191.58,656618.01,2236828.59,3664.95,2432418.74,191925.2,42495.77,118808.54,0.0,711962.94,0.0,0.0,3607.62,57.33,3664.95,0.0,0.0,0.0,0.0,0.0,0.0,32602.12,32602.12,0.0,0.0,32602.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2309003,CE,8220.0,1445.0,9243.0,9243.0,8220.0,14377.0,9243.0,1445.0,14377.0,30.3,9.2,1.0,1.0,0.0,0.0,3615.0,626.0,4054.0,677.0,3646.0,630.0,3615.0,3437.0,603.0,3646.0,3437.0,480.2,480.2,347.48,347.93,515.37,480.2,0.0,0.0,0.0,0.0,329.93,0.01,112.05,76.97,47.04,47.04,69.95,0.0,0.0,0.0,0.0,6.21,1.01,100.0,72.36,100.0,-7.33,7.9,13.52,100.0,11.7,7.6,13.65,114.1,88.9,15.63,10.9,107.33,94.68,99.87,13.52,15.63,27.54,11.96,99.09,72.46,7.9,57.17,10.05,23.33,0.16,0.13,1595290.68,1411955.22,183335.46,50133.35,0.0,1645424.03,0.0,1634811.71,608538.29,824093.89,4.0,23177.97,329460.28,378299.97,1777744.07,6830.41,2169853.6,325488.61,41879.71,-75049.33,59790.51,255881.58,0.0,0.0,6830.41,0.0,6830.41,0.0,0.0,0.0,0.0,6810.69,11278.14,0.0,18088.83,0.0,0.0,18088.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2309458,CE,4692.0,761.0,8044.0,8044.0,4692.0,25394.0,8044.0,761.0,25394.0,41.98,8.23,1.0,1.0,1.0,0.0,2950.0,479.0,3226.0,544.0,2971.0,486.0,2950.0,2836.0,430.0,2971.0,2836.0,310.26,310.26,248.51,249.71,387.9,310.26,0.0,0.0,0.0,0.0,237.0,0.81,310.26,548.15,35.55,35.55,52.75,0.0,0.0,0.0,0.0,17.08,1.01,100.0,80.31,100.0,-25.35,7.0,14.24,100.0,10.9,13.1,15.25,144.6,58.3,9.46,8.7,125.35,95.4,99.52,14.24,9.46,19.31,3.9,55.39,80.69,7.0,18.48,3.0,100.0,1.77,0.48,1133354.42,997911.17,135443.25,33549.85,0.0,1166904.27,0.0,1147831.47,499570.89,551488.19,2.0,168072.64,262204.8,551843.46,1708584.85,4748.37,1989563.21,229856.55,18249.95,-98775.61,46373.44,255501.42,0.0,0.0,4748.37,0.0,4748.37,0.0,0.0,0.0,0.0,340827.51,0.0,0.0,175877.34,0.0,164950.17,340827.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2309706,CE,50488.0,30878.0,71421.0,71421.0,50488.0,83157.0,71421.0,30878.0,83157.0,168.91,42.05,1.0,1.0,7.0,1.0,19549.0,11828.0,24456.0,12664.0,21229.0,12064.0,19549.0,20628.0,11758.0,21229.0,20628.0,2454.92,2454.92,2095.76,2095.81,2946.09,2782.43,0.0,0.0,327.51,0.0,1911.06,0.77,0.0,405.62,930.18,930.18,1274.83,0.0,0.0,0.0,0.0,44.72,1.09,100.0,75.34,100.0,-5.91,8.2,44.38,100.0,11.5,7.7,3.42,104.5,70.7,43.23,10.9,105.91,97.09,100.0,44.38,43.23,24.66,10.22,95.44,75.34,8.2,60.71,37.13,0.0,0.15,0.05,12264520.78,9092238.51,3172282.27,2199417.7,0.0,14463938.48,0.0,13787194.78,7385185.82,3262590.45,19.0,580298.84,412716.41,2339599.69,9002159.11,104499.69,12033400.22,2926741.42,794047.24,1612906.48,0.0,0.0,0.0,374192.88,92083.2,12416.49,478692.57,0.0,0.0,0.0,0.0,338116.29,6511.47,0.0,344627.76,,,344627.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2310100,CE,4032.0,1024.0,5428.0,5428.0,4032.0,13145.0,5428.0,1024.0,13145.0,17.17,5.23,1.0,1.0,0.0,0.0,1523.0,404.0,1679.0,424.0,1556.0,417.0,1523.0,1452.0,364.0,1556.0,1452.0,116.66,0.0,113.47,113.98,114.0,0.0,116.66,0.0,0.0,0.0,105.55,0.03,0.0,119.14,28.6,28.6,28.6,0.0,0.0,0.0,0.0,22.12,1.02,100.0,97.29,0.0,2.25,6.1,25.09,100.0,6.1,10.3,12.39,77.4,74.3,18.87,6.3,97.75,93.41,99.55,25.09,18.87,2.27,0.42,4.79,97.73,6.1,30.67,7.79,0.0,1.02,0.77,400211.91,315152.62,85059.29,11434.87,0.0,411646.78,0.0,404457.24,144576.66,300018.43,2.0,14954.08,88852.37,264089.57,704100.22,1324.75,872974.97,141695.9,6002.38,-36450.51,25854.1,66633.9,0.0,0.0,1324.75,0.0,1324.75,0.0,0.0,0.0,0.0,22455.39,2295.68,0.0,24751.07,0.0,0.0,24751.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2310209,CE,8396.0,4062.0,23121.0,23121.0,8396.0,35526.0,23121.0,4062.0,35526.0,93.98,24.82,1.0,1.0,1.0,0.0,4012.0,1727.0,7470.0,2033.0,4118.0,1925.0,4010.0,3852.0,1676.0,4116.0,3850.0,585.84,476.55,326.08,331.89,528.68,568.86,109.28,0.0,0.0,0.0,307.61,10.21,0.0,242.21,152.36,152.36,201.26,0.0,0.0,0.0,0.0,142.97,1.03,99.94,56.65,97.1,8.16,6.6,45.91,100.0,10.7,10.4,8.73,106.9,36.3,17.57,11.8,91.84,93.57,98.25,45.91,17.57,42.34,7.18,165.83,57.66,6.7,23.63,11.43,0.0,0.41,0.94,2658913.88,1832882.12,826031.76,93756.34,0.0,2752670.22,0.0,3229705.84,1793417.56,868858.34,3.0,46150.02,297522.92,778625.92,3148402.23,17679.75,3745415.23,579333.25,26535.18,364848.92,0.0,765860.93,0.0,0.0,17652.62,27.13,17679.75,0.0,0.0,0.0,0.0,238416.56,28607.57,0.0,267024.13,,,267024.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2310407,CE,4532.0,815.0,6014.0,6014.0,4532.0,12276.0,6014.0,815.0,12276.0,21.78,5.26,1.0,1.0,0.0,0.0,2352.0,438.0,2987.0,457.0,2383.0,442.0,2352.0,2265.0,405.0,2383.0,2265.0,472.59,472.59,201.93,420.76,319.53,468.14,0.0,0.0,0.0,217.3,194.09,1.24,0.0,642.05,25.45,25.45,41.52,0.0,0.0,0.0,0.0,17.02,1.01,100.0,79.48,98.26,32.21,7.0,12.51,100.0,3.5,6.5,6.96,120.4,75.4,13.55,8.8,67.79,94.96,99.25,12.51,13.55,10.73,6.36,58.07,89.27,7.0,36.92,6.64,0.0,1.36,0.67,1392673.47,1227186.51,165486.96,36916.99,0.0,1429590.46,0.0,1416579.94,590640.8,471869.19,2.0,80852.53,264629.69,477922.17,1938067.64,8229.18,2065901.01,119604.19,137002.66,186649.98,0.0,319141.42,0.0,0.0,8220.36,8.82,8229.18,0.0,0.0,0.0,0.0,802.5,0.0,0.0,802.5,,,802.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2313104,CE,14500.0,1952.0,19838.0,19838.0,14500.0,30807.0,19838.0,1952.0,30807.0,91.03,6.79,1.0,1.0,0.0,0.0,8081.0,1046.0,10832.0,1701.0,8255.0,1073.0,8081.0,7820.0,952.0,8255.0,7820.0,1608.39,1608.39,802.42,807.62,1149.42,1608.39,0.0,0.0,0.0,0.0,757.53,35.86,1187.92,1371.09,79.64,79.64,121.75,0.0,0.0,0.0,0.0,32.02,1.02,100.0,51.03,100.0,26.91,8.2,9.86,100.0,11.7,8.6,4.18,152.7,73.1,9.84,16.4,73.09,94.59,99.36,9.86,9.84,48.64,23.02,261.81,51.36,8.2,47.07,6.34,73.86,0.85,0.4,4857251.52,4349163.53,508087.99,100578.85,0.0,4957830.37,0.0,4730670.51,1203125.49,1102140.29,4.0,222670.67,830806.45,1027559.53,4526623.1,40833.36,5179819.36,612362.9,116305.08,411761.36,0.0,815379.72,0.0,0.0,40688.13,145.23,40833.36,0.0,0.0,0.0,0.0,2612.59,0.0,59778.7,62391.29,0.0,0.0,62391.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2313302,CE,28937.0,4049.0,33650.0,33650.0,28937.0,58119.0,33650.0,4049.0,58119.0,97.21,19.09,1.0,1.0,0.0,0.0,11238.0,1639.0,12283.0,1754.0,11545.0,1689.0,11220.0,10587.0,1466.0,11527.0,10577.0,1847.59,1847.59,1132.26,1133.57,1628.8,1847.59,0.0,0.0,0.0,0.0,1007.74,1.4,1699.19,755.88,117.76,117.76,182.54,0.0,0.0,0.0,0.0,63.99,1.02,99.83,61.33,100.0,11.78,8.3,10.39,100.0,11.9,7.7,11.19,107.8,86.0,12.03,13.4,88.22,91.8,99.88,10.39,12.03,38.6,20.81,174.73,61.4,8.3,49.79,6.97,91.97,0.41,0.54,5391256.12,4882221.21,509034.91,137945.38,0.0,5529201.5,0.0,5493793.33,1288328.21,1722707.15,8.0,203478.72,426667.6,1425025.73,4818157.74,380972.93,6021138.31,644182.26,94081.61,-198879.65,177825.38,1145076.58,0.0,503254.98,362492.25,18480.68,884227.91,0.0,0.0,0.0,0.0,83425.0,8870.42,0.0,92295.42,0.0,0.0,92295.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2301109,CE,35718.0,9378.0,46002.0,46002.0,35718.0,72248.0,46002.0,9378.0,72248.0,103.0,57.13,1.0,1.0,1.0,1.0,14886.0,3248.0,15198.0,3345.0,15995.0,3678.0,14818.0,14750.0,3375.0,15924.0,14682.0,3060.93,3060.93,2089.59,2091.95,2530.05,3060.93,0.0,0.0,0.0,0.0,1763.9,3.01,0.0,1500.51,333.04,333.04,411.93,0.0,0.0,0.0,0.0,106.7,1.08,99.51,68.33,100.0,17.26,11.1,15.92,100.0,13.4,6.8,30.05,144.4,77.6,20.39,16.2,82.74,92.14,99.89,15.92,20.39,31.59,25.82,181.43,68.41,11.1,49.44,12.98,0.0,0.49,0.32,6857769.45,5956879.85,900889.6,226560.95,0.0,7084330.4,0.0,6860052.85,1996801.42,2606115.07,15.0,364723.61,617389.08,1878456.72,6610654.92,46201.31,10500475.57,3689549.49,136158.13,-383171.82,154069.85,1390984.13,0.0,17796.45,41950.11,4251.2,63997.76,0.0,0.0,,0.0,677227.39,37553.33,0.0,714780.72,0.0,0.0,714780.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2012,2302057,CE,9280.0,1093.0,9827.0,9827.0,9280.0,14560.0,9827.0,1093.0,14560.0,28.86,15.16,1.0,1.0,1.0,1.0,2818.0,346.0,3017.0,522.0,2827.0,347.0,2817.0,2735.0,322.0,2826.0,2734.0,471.48,268.05,291.0,291.0,354.0,444.81,203.43,0.0,0.0,0.0,274.0,0.0,0.0,2.0,32.0,32.0,37.93,0.0,0.0,0.0,0.0,6.28,1.0,99.98,61.72,94.34,24.92,8.9,11.0,100.0,10.8,9.9,29.71,89.4,94.4,11.12,14.4,75.08,96.7,100.0,11.0,11.12,38.28,17.09,181.99,61.72,8.9,63.74,7.51,0.0,0.0,0.2,627134.0,557887.0,69247.0,22673.0,0.0,649807.0,0.0,622165.0,202408.0,135060.0,3.0,28404.0,69606.0,330037.0,644933.0,0.0,732992.0,50471.0,7965.0,-40653.0,24741.0,114514.0,12847.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21239.0,24150.0,0.0,45389.0,0.0,0.0,45389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2016,2302602,CE,46569.0,17808.0,46569.0,46569.0,46375.0,62734.0,46569.0,17808.0,62734.0,133.0,85.0,1.0,1.0,23.0,0.0,15904.0,4572.0,17979.0,4989.0,17800.0,4734.0,15871.0,15921.0,4347.0,16487.0,15801.0,4780.0,0.0,4000.0,4212.0,4000.0,4620.0,4720.0,0.0,0.0,0.0,3400.0,0.0,4720.0,1540.0,985.0,679.0,421.0,0.0,0.0,0.0,0.0,132.0,1.12,99.79,83.68,96.65,16.32,20.6,23.39,68.93,18.7,7.3,17.26,184.3,99.6,38.24,22.4,83.68,89.46,94.97,16.12,38.24,11.88,11.88,97.85,88.12,19.7,100.0,28.39,98.74,0.32,0.13,3338250.35,2823969.45,514280.9,276727.72,0.0,3614978.07,0.0,3614978.07,903807.9,895273.21,39.0,14960.6,832637.5,578004.43,2712541.07,0.0,3564864.91,0.0,0.0,219733.1,183705.69,171932.23,668618.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2302701,CE,12668.0,2578.0,19525.0,19525.0,12668.0,27123.0,19525.0,2578.0,27123.0,41.99,14.11,1.0,1.0,0.0,0.0,5906.0,1248.0,6522.0,1300.0,6068.0,1302.0,5848.0,5640.0,1139.0,6010.0,5591.0,746.47,746.47,497.01,497.01,818.65,746.47,0.0,0.0,0.0,0.0,460.33,0.16,746.47,868.2,91.78,91.78,139.91,0.0,0.0,0.0,0.0,68.7,1.03,98.93,66.6,100.0,-9.69,6.9,18.47,100.0,11.3,6.4,11.06,107.0,64.9,13.2,10.3,109.69,93.11,100.0,18.47,13.2,33.4,16.87,116.29,66.6,6.9,46.71,9.5,100.0,1.16,0.75,1967426.34,1663012.58,304413.76,93277.68,0.0,2060704.02,0.0,2043773.91,688520.13,761886.46,5.0,195264.8,484596.51,663486.24,2611797.43,46664.94,3225332.08,510781.05,32177.49,-149203.71,56088.66,623589.64,0.0,216797.81,38987.19,7677.75,263462.75,0.0,0.0,0.0,0.0,64673.97,21113.91,0.0,85787.88,0.0,0.0,85787.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2306405,CE,59921.0,29592.0,72771.0,72771.0,59921.0,126234.0,72771.0,29592.0,126234.0,310.48,56.91,1.0,1.0,3.0,1.0,23091.0,11334.0,24616.0,11898.0,24606.0,12637.0,23088.0,22377.0,10814.0,24603.0,22374.0,4594.28,4594.28,2899.12,2899.12,3765.89,4594.28,0.0,0.0,0.0,0.0,2593.27,5.3,0.0,3232.75,1286.58,1286.58,1624.28,0.0,0.0,0.0,0.0,519.2,1.07,99.99,63.18,100.0,17.94,10.0,44.38,100.0,13.0,13.0,4.68,135.7,82.3,40.66,15.9,82.06,90.49,100.0,44.38,40.66,36.82,14.92,204.49,63.18,10.0,47.47,23.44,0.0,0.7,0.4,10711344.29,7304952.36,3406391.93,327360.52,0.0,11038704.81,0.0,9767162.28,3028435.51,2626397.54,45.0,882155.66,2033593.85,4390786.05,12157232.98,32596.46,16140914.44,3512101.19,1071.73,-740885.31,438983.81,2964113.46,0.0,35090.38,67911.22,-35314.76,67686.84,0.0,0.0,0.0,0.0,35700.79,10368.39,0.0,46069.18,0.0,0.0,46069.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2307650,CE,150272.0,65983.0,221657.0,221657.0,150272.0,223188.0,221657.0,65983.0,223188.0,571.33,235.32,1.0,1.0,0.0,0.0,73675.0,31936.0,82332.0,34187.0,77037.0,33638.0,73668.0,73646.0,31958.0,77030.0,73639.0,19620.91,19620.91,8305.6,8305.6,11201.79,0.0,0.0,0.0,0.0,0.0,7377.84,0.0,19620.91,136.56,4936.15,4936.15,6115.07,0.0,0.0,0.0,0.0,839.3,1.04,99.99,42.33,0.0,42.91,9.1,59.43,100.0,12.3,7.0,6.94,152.8,67.8,29.77,21.5,57.09,95.62,100.0,59.43,29.77,57.67,54.56,425.97,42.33,9.1,67.33,29.56,100.0,0.01,0.17,63138516.69,30577481.39,32561035.3,2195360.85,0.0,65333877.54,0.0,68003069.43,29144852.8,8497179.73,58.0,1516069.57,2673012.93,8457755.41,30269054.4,0.0,42419514.55,10798606.66,3498019.95,-1546049.15,1351853.49,7173065.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460271.84,122156.11,0.0,582427.95,0.0,0.0,582427.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2308401,CE,12054.0,374.0,15892.0,15892.0,12054.0,35326.0,15892.0,374.0,35326.0,46.09,4.2,1.0,1.0,0.0,0.0,5166.0,166.0,5747.0,197.0,5204.0,167.0,5166.0,4892.0,151.0,5204.0,4892.0,1069.32,0.0,678.96,678.96,848.84,1069.32,1069.32,0.0,0.0,0.0,623.33,0.22,1069.32,898.68,18.94,18.94,22.14,0.0,0.0,0.0,0.0,7.68,1.01,100.0,63.51,100.0,20.6,10.9,2.79,100.0,13.7,8.1,21.11,155.3,75.9,2.35,17.2,79.4,93.98,100.0,2.79,2.35,36.49,23.19,208.01,63.51,10.9,34.12,1.06,100.0,0.84,0.41,2522228.24,2462089.47,60138.77,98553.12,0.0,2620781.36,0.0,2451000.21,700697.81,707477.6,5.0,40872.86,448092.31,452291.65,1948373.78,0.0,2348879.17,330010.46,46722.04,-90926.79,70494.93,343844.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16895.01,0.0,0.0,16895.01,0.0,0.0,16895.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
